customer_id,month,session_count
CUST01211,6,8
CUST01211,7,7
CUST01211,8,10
CUST01211,9,5
CUST01211,10,10
CUST01211,11,11
CUST01211,12,32
CUST01212,1,10
CUST01212,2,8
CUST01212,3,9
CUST01212,4,27
CUST01212,5,7
CUST01212,6,11
CUST01212,7,12
CUST01212,8,8
CUST01212,9,10
CUST01212,10,23
CUST01212,11,9
CUST01212,12,11
CUST01213,1,4
CUST01213,2,2
CUST01213,3,12
CUST01213,4,7
CUST01213,5,7
CUST01213,6,11
CUST01213,7,7
CUST01213,8,5
CUST01213,9,6
CUST01213,10,10
CUST01213,11,4
CUST01213,12,3
CUST01214,1,15
CUST01214,2,4
CUST01214,3,8
CUST01214,4,9
CUST01214,5,11
CUST01214,6,5
CUST01214,7,13
CUST01214,8,11
CUST01214,9,7
CUST01214,10,10
CUST01214,11,5
CUST01214,12,8
CUST01215,1,16
CUST01215,2,6
CUST01215,3,21
CUST01215,4,11
CUST01215,5,13
CUST01215,6,5
CUST01215,7,5
CUST01215,8,18
CUST01215,9,15
CUST01215,10,11
CUST01215,11,7
CUST01215,12,5
CUST01216,1,7
CUST01216,2,5
CUST01216,3,12
CUST01216,4,3
CUST01216,5,12
CUST01216,6,7
CUST01216,7,3
CUST01216,8,6
CUST01216,9,6
CUST01216,10,15
CUST01216,11,14
CUST01216,12,13
CUST01217,1,9
CUST01217,2,9
CUST01217,3,7
CUST01217,4,7
CUST01217,5,7
CUST01217,6,13
CUST01217,7,10
CUST01217,8,4
CUST01217,9,8
CUST01217,10,8
CUST01217,11,7
CUST01217,12,7
CUST01218,1,12
CUST01218,2,2
CUST01218,3,9
CUST01218,4,11
CUST01218,5,10
CUST01218,6,9
CUST01218,7,18
CUST01218,8,20
CUST01218,9,9
CUST01218,10,10
CUST01218,11,3
CUST01218,12,9
CUST01219,1,5
CUST01219,2,4
CUST01219,3,5
CUST01219,4,8
CUST01219,5,10
CUST01219,6,3
CUST01219,7,8
CUST01219,8,10
CUST01219,9,11
CUST01219,10,9
CUST01219,11,7
CUST01219,12,10
CUST01220,1,11
CUST01220,2,9
CUST01220,3,15
CUST01220,4,9
CUST01220,5,11
CUST01220,6,4
CUST01220,7,17
CUST01220,8,7
CUST01220,9,9
CUST01220,10,17
CUST01220,11,13
CUST01220,12,4
CUST01221,1,69
CUST01221,2,32
CUST01221,3,25
CUST01221,4,38
CUST01221,5,30
CUST01221,6,29
CUST01221,7,30
CUST01221,8,31
CUST01221,9,23
CUST01221,10,35
CUST01221,11,28
CUST01221,12,14
CUST01222,1,7
CUST01222,2,5
CUST01222,3,21
CUST01222,4,7
CUST01222,5,5
CUST01222,6,7
CUST01222,7,6
CUST01222,8,5
CUST01222,9,10
CUST01222,10,14
CUST01222,11,7
CUST01222,12,9
CUST01223,1,6
CUST01223,2,2
CUST01223,3,9
CUST01223,4,7
CUST01223,5,6
CUST01223,6,9
CUST01223,7,5
CUST01223,8,3
CUST01223,9,6
CUST01223,10,10
CUST01223,11,12
CUST01223,12,9
CUST01224,1,6
CUST01224,2,13
CUST01224,3,7
CUST01224,4,11
CUST01224,5,19
CUST01224,6,3
CUST01224,7,6
CUST01224,8,11
CUST01224,9,3
CUST01224,10,9
CUST01224,11,5
CUST01224,12,16
CUST01225,1,8
CUST01225,2,11
CUST01225,3,17
CUST01225,4,3
CUST01225,5,15
CUST01225,6,9
CUST01225,7,11
CUST01225,8,4
CUST01225,9,10
CUST01225,10,12
CUST01225,11,13
CUST01225,12,22
CUST01226,1,31
CUST01226,2,18
CUST01226,3,22
CUST01226,4,27
CUST01226,5,32
CUST01226,6,24
CUST01226,7,11
CUST01226,8,18
CUST01226,9,17
CUST01226,10,25
CUST01226,11,39
CUST01226,12,18
CUST01227,1,8
CUST01227,2,6
CUST01227,3,15
CUST01227,4,14
CUST01227,5,11
CUST01227,6,6
CUST01227,7,7
CUST01227,8,9
CUST01227,9,12
CUST01227,10,15
CUST01227,11,16
CUST01227,12,20
CUST01228,1,6
CUST01228,2,1
CUST01228,3,12
CUST01228,4,13
CUST01228,5,9
CUST01228,6,16
CUST01228,7,3
CUST01228,8,13
CUST01228,9,7
CUST01228,10,10
CUST01228,11,10
CUST01228,12,4
CUST01229,1,4
CUST01229,2,6
CUST01229,3,9
CUST01229,4,1
CUST01229,5,5
CUST01229,6,5
CUST01229,7,0
CUST01229,8,6
CUST01229,9,10
CUST01229,10,6
CUST01229,11,4
CUST01229,12,7
CUST01230,1,6
CUST01230,2,6
CUST01230,3,4
CUST01230,4,14
CUST01230,5,15
CUST01230,6,3
CUST01230,7,5
CUST01230,8,9
CUST01230,9,6
CUST01230,10,7
CUST01230,11,11
CUST01230,12,7
CUST01231,1,9
CUST01231,2,9
CUST01231,3,7
CUST01231,4,10
CUST01231,5,2
CUST01231,6,2
CUST01231,7,4
CUST01231,8,6
CUST01231,9,4
CUST01231,10,8
CUST01231,11,1
CUST01231,12,7
CUST01232,1,6
CUST01232,2,8
CUST01232,3,4
CUST01232,4,4
CUST01232,5,4
CUST01232,6,3
CUST01232,7,3
CUST01232,8,3
CUST01232,9,5
CUST01232,10,7
CUST01232,11,4
CUST01232,12,2
CUST01233,1,7
CUST01233,2,7
CUST01233,3,10
CUST01233,4,9
CUST01233,5,11
CUST01233,6,18
CUST01233,7,6
CUST01233,8,8
CUST01233,9,12
CUST01233,10,7
CUST01233,11,5
CUST01233,12,29
CUST01234,1,14
CUST01234,2,30
CUST01234,3,18
CUST01234,4,13
CUST01234,5,10
CUST01234,6,26
CUST01234,7,37
CUST01234,8,21
CUST01234,9,19
CUST01234,10,44
CUST01234,11,39
CUST01234,12,31
CUST01235,1,3
CUST01235,2,22
CUST01235,3,10
CUST01235,4,6
CUST01235,5,2
CUST01235,6,9
CUST01235,7,9
CUST01235,8,7
CUST01235,9,10
CUST01235,10,7
CUST01235,11,16
CUST01235,12,3
CUST01236,1,6
CUST01236,2,8
CUST01236,3,9
CUST01236,4,9
CUST01236,5,6
CUST01236,6,16
CUST01236,7,10
CUST01236,8,10
CUST01236,9,3
CUST01236,10,26
CUST01236,11,11
CUST01236,12,15
CUST01237,1,21
CUST01237,2,27
CUST01237,3,24
CUST01237,4,18
CUST01237,5,25
CUST01237,6,23
CUST01237,7,26
CUST01237,8,16
CUST01237,9,28
CUST01237,10,18
CUST01237,11,31
CUST01237,12,13
CUST01238,1,6
CUST01238,2,2
CUST01238,3,2
CUST01238,4,7
CUST01238,5,1
CUST01238,6,4
CUST01238,7,5
CUST01238,8,2
CUST01238,9,7
CUST01238,10,4
CUST01238,11,6
CUST01238,12,8
CUST01239,1,4
CUST01239,2,7
CUST01239,3,8
CUST01239,4,4
CUST01239,5,3
CUST01239,6,4
CUST01239,7,5
CUST01239,8,6
CUST01239,9,6
CUST01239,10,6
CUST01239,11,15
CUST01239,12,22
CUST01240,1,26
CUST01240,2,29
CUST01240,3,23
CUST01240,4,11
CUST01240,5,16
CUST01240,6,13
CUST01240,7,10
CUST01240,8,9
CUST01240,9,8
CUST01240,10,20
CUST01240,11,13
CUST01240,12,18
CUST01241,1,6
CUST01241,2,12
CUST01241,3,23
CUST01241,4,20
CUST01241,5,9
CUST01241,6,17
CUST01241,7,21
CUST01241,8,14
CUST01241,9,28
CUST01241,10,29
CUST01241,11,12
CUST01241,12,19
CUST01242,1,22
CUST01242,2,43
CUST01242,3,19
CUST01242,4,33
CUST01242,5,30
CUST01242,6,26
CUST01242,7,21
CUST01242,8,29
CUST01242,9,35
CUST01242,10,27
CUST01242,11,24
CUST01242,12,32
CUST01243,1,8
CUST01243,2,4
CUST01243,3,8
CUST01243,4,2
CUST01243,5,1
CUST01243,6,4
CUST01243,7,11
CUST01243,8,8
CUST01243,9,7
CUST01243,10,3
CUST01243,11,6
CUST01243,12,1
CUST01244,1,12
CUST01244,2,5
CUST01244,3,8
CUST01244,4,3
CUST01244,5,5
CUST01244,6,4
CUST01244,7,4
CUST01244,8,5
CUST01244,9,16
CUST01244,10,12
CUST01244,11,9
CUST01244,12,8
CUST01245,1,10
CUST01245,2,15
CUST01245,3,5
CUST01245,4,3
CUST01245,5,8
CUST01245,6,16
CUST01245,7,2
CUST01245,8,3
CUST01245,9,7
CUST01245,10,4
CUST01245,11,2
CUST01245,12,9
CUST01246,1,15
CUST01246,2,10
CUST01246,3,18
CUST01246,4,16
CUST01246,5,10
CUST01246,6,10
CUST01246,7,10
CUST01246,8,13
CUST01246,9,13
CUST01246,10,10
CUST01246,11,24
CUST01246,12,21
CUST01247,1,15
CUST01247,2,6
CUST01247,3,18
CUST01247,4,9
CUST01247,5,11
CUST01247,6,12
CUST01247,7,14
CUST01247,8,6
CUST01247,9,23
CUST01247,10,15
CUST01247,11,20
CUST01247,12,9
CUST01248,1,10
CUST01248,2,2
CUST01248,3,10
CUST01248,4,6
CUST01248,5,6
CUST01248,6,7
CUST01248,7,7
CUST01248,8,4
CUST01248,9,8
CUST01248,10,6
CUST01248,11,3
CUST01248,12,14
CUST01249,1,8
CUST01249,2,49
CUST01249,3,46
CUST01249,4,40
CUST01249,5,39
CUST01249,6,24
CUST01249,7,28
CUST01249,8,44
CUST01249,9,46
CUST01249,10,35
CUST01249,11,36
CUST01249,12,43
CUST01250,1,19
CUST01250,2,9
CUST01250,3,7
CUST01250,4,5
CUST01250,5,9
CUST01250,6,9
CUST01250,7,14
CUST01250,8,12
CUST01250,9,4
CUST01250,10,23
CUST01250,11,13
CUST01250,12,10
CUST01251,1,4
CUST01251,2,4
CUST01251,3,4
CUST01251,4,10
CUST01251,5,4
CUST01251,6,5
CUST01251,7,8
CUST01251,8,2
CUST01251,9,12
CUST01251,10,7
CUST01251,11,13
CUST01251,12,6
CUST01252,1,10
CUST01252,2,6
CUST01252,3,13
CUST01252,4,7
CUST01252,5,16
CUST01252,6,22
CUST01252,7,11
CUST01252,8,8
CUST01252,9,3
CUST01252,10,7
CUST01252,11,22
CUST01252,12,10
CUST01253,1,5
CUST01253,2,5
CUST01253,3,2
CUST01253,4,6
CUST01253,5,6
CUST01253,6,3
CUST01253,7,10
CUST01253,8,8
CUST01253,9,8
CUST01253,10,10
CUST01253,11,6
CUST01253,12,15
CUST01254,1,9
CUST01254,2,5
CUST01254,3,7
CUST01254,4,6
CUST01254,5,5
CUST01254,6,9
CUST01254,7,8
CUST01254,8,17
CUST01254,9,9
CUST01254,10,13
CUST01254,11,5
CUST01254,12,9
CUST01255,1,5
CUST01255,2,12
CUST01255,3,3
CUST01255,4,6
CUST01255,5,11
CUST01255,6,11
CUST01255,7,7
CUST01255,8,4
CUST01255,9,4
CUST01255,10,14
CUST01255,11,3
CUST01255,12,5
CUST01256,1,14
CUST01256,2,10
CUST01256,3,1
CUST01256,4,21
CUST01256,5,10
CUST01256,6,23
CUST01256,7,13
CUST01256,8,5
CUST01256,9,5
CUST01256,10,12
CUST01256,11,5
CUST01256,12,9
CUST01257,1,4
CUST01257,2,5
CUST01257,3,4
CUST01257,4,5
CUST01257,5,10
CUST01257,6,3
CUST01257,7,2
CUST01257,8,6
CUST01257,9,4
CUST01257,10,1
CUST01257,11,11
CUST01257,12,5
CUST01258,1,7
CUST01258,2,7
CUST01258,3,11
CUST01258,4,13
CUST01258,5,6
CUST01258,6,8
CUST01258,7,0
CUST01258,8,3
CUST01258,9,6
CUST01258,10,9
CUST01258,11,11
CUST01258,12,11
CUST01259,1,39
CUST01259,2,51
CUST01259,3,50
CUST01259,4,20
CUST01259,5,33
CUST01259,6,32
CUST01259,7,52
CUST01259,8,17
CUST01259,9,29
CUST01259,10,33
CUST01259,11,7
CUST01259,12,53
CUST01260,1,9
CUST01260,2,3
CUST01260,3,3
CUST01260,4,6
CUST01260,5,25
CUST01260,6,14
CUST01260,7,7
CUST01260,8,15
CUST01260,9,7
CUST01260,10,6
CUST01260,11,16
CUST01260,12,7
CUST01261,1,9
CUST01261,2,11
CUST01261,3,8
CUST01261,4,13
CUST01261,5,8
CUST01261,6,8
CUST01261,7,9
CUST01261,8,8
CUST01261,9,13
CUST01261,10,25
CUST01261,11,11
CUST01261,12,17
CUST01262,1,10
CUST01262,2,14
CUST01262,3,10
CUST01262,4,5
CUST01262,5,13
CUST01262,6,8
CUST01262,7,7
CUST01262,8,14
CUST01262,9,13
CUST01262,10,10
CUST01262,11,10
CUST01262,12,16
CUST01263,1,4
CUST01263,2,3
CUST01263,3,9
CUST01263,4,2
CUST01263,5,8
CUST01263,6,8
CUST01263,7,9
CUST01263,8,7
CUST01263,9,7
CUST01263,10,9
CUST01263,11,11
CUST01263,12,5
CUST01264,1,26
CUST01264,2,24
CUST01264,3,19
CUST01264,4,18
CUST01264,5,35
CUST01264,6,27
CUST01264,7,27
CUST01264,8,21
CUST01264,9,22
CUST01264,10,10
CUST01264,11,37
CUST01264,12,18
CUST01265,1,9
CUST01265,2,11
CUST01265,3,8
CUST01265,4,4
CUST01265,5,9
CUST01265,6,9
CUST01265,7,7
CUST01265,8,3
CUST01265,9,12
CUST01265,10,18
CUST01265,11,10
CUST01265,12,8
CUST01266,1,17
CUST01266,2,18
CUST01266,3,25
CUST01266,4,25
CUST01266,5,18
CUST01266,6,17
CUST01266,7,15
CUST01266,8,13
CUST01266,9,8
CUST01266,10,15
CUST01266,11,18
CUST01266,12,9
CUST01267,1,35
CUST01267,2,33
CUST01267,3,27
CUST01267,4,32
CUST01267,5,61
CUST01267,6,34
CUST01267,7,14
CUST01267,8,23
CUST01267,9,35
CUST01267,10,58
CUST01267,11,27
CUST01267,12,29
CUST01268,1,14
CUST01268,2,23
CUST01268,3,8
CUST01268,4,17
CUST01268,5,9
CUST01268,6,17
CUST01268,7,6
CUST01268,8,3
CUST01268,9,8
CUST01268,10,18
CUST01268,11,8
CUST01268,12,10
CUST01269,1,7
CUST01269,2,1
CUST01269,3,4
CUST01269,4,3
CUST01269,5,7
CUST01269,6,4
CUST01269,7,7
CUST01269,8,3
CUST01269,9,3
CUST01269,10,4
CUST01269,11,4
CUST01269,12,4
CUST01270,1,8
CUST01270,2,8
CUST01270,3,6
CUST01270,4,13
CUST01270,5,8
CUST01270,6,9
CUST01270,7,5
CUST01270,8,9
CUST01270,9,12
CUST01270,10,15
CUST01270,11,14
CUST01270,12,3
CUST01271,1,3
CUST01271,2,2
CUST01271,3,3
CUST01271,4,9
CUST01271,5,12
CUST01271,6,6
CUST01271,7,4
CUST01271,8,8
CUST01271,9,10
CUST01271,10,12
CUST01271,11,2
CUST01271,12,9
CUST01272,1,6
CUST01272,2,12
CUST01272,3,2
CUST01272,4,9
CUST01272,5,6
CUST01272,6,8
CUST01272,7,15
CUST01272,8,3
CUST01272,9,4
CUST01272,10,10
CUST01272,11,14
CUST01272,12,4
CUST01273,1,9
CUST01273,2,1
CUST01273,3,7
CUST01273,4,7
CUST01273,5,7
CUST01273,6,5
CUST01273,7,5
CUST01273,8,11
CUST01273,9,12
CUST01273,10,14
CUST01273,11,8
CUST01273,12,10
CUST01274,1,11
CUST01274,2,28
CUST01274,3,26
CUST01274,4,32
CUST01274,5,35
CUST01274,6,15
CUST01274,7,26
CUST01274,8,28
CUST01274,9,35
CUST01274,10,19
CUST01274,11,16
CUST01274,12,27
CUST01275,1,9
CUST01275,2,20
CUST01275,3,11
CUST01275,4,9
CUST01275,5,13
CUST01275,6,19
CUST01275,7,15
CUST01275,8,19
CUST01275,9,16
CUST01275,10,19
CUST01275,11,7
CUST01275,12,10
CUST01276,1,9
CUST01276,2,10
CUST01276,3,10
CUST01276,4,18
CUST01276,5,7
CUST01276,6,10
CUST01276,7,26
CUST01276,8,9
CUST01276,9,11
CUST01276,10,19
CUST01276,11,17
CUST01276,12,5
CUST01277,1,2
CUST01277,2,16
CUST01277,3,10
CUST01277,4,3
CUST01277,5,8
CUST01277,6,3
CUST01277,7,2
CUST01277,8,1
CUST01277,9,9
CUST01277,10,9
CUST01277,11,11
CUST01277,12,11
CUST01278,1,3
CUST01278,2,7
CUST01278,3,3
CUST01278,4,5
CUST01278,5,4
CUST01278,6,6
CUST01278,7,4
CUST01278,8,5
CUST01278,9,4
CUST01278,10,2
CUST01278,11,10
CUST01278,12,9
CUST01279,1,16
CUST01279,2,26
CUST01279,3,22
CUST01279,4,52
CUST01279,5,18
CUST01279,6,51
CUST01279,7,20
CUST01279,8,36
CUST01279,9,44
CUST01279,10,24
CUST01279,11,36
CUST01279,12,19
CUST01280,1,8
CUST01280,2,6
CUST01280,3,13
CUST01280,4,15
CUST01280,5,9
CUST01280,6,3
CUST01280,7,10
CUST01280,8,7
CUST01280,9,12
CUST01280,10,14
CUST01280,11,16
CUST01280,12,12
CUST01281,1,5
CUST01281,2,9
CUST01281,3,9
CUST01281,4,3
CUST01281,5,3
CUST01281,6,4
CUST01281,7,3
CUST01281,8,4
CUST01281,9,6
CUST01281,10,9
CUST01281,11,5
CUST01281,12,5
CUST01282,1,14
CUST01282,2,12
CUST01282,3,6
CUST01282,4,17
CUST01282,5,21
CUST01282,6,27
CUST01282,7,14
CUST01282,8,16
CUST01282,9,13
CUST01282,10,10
CUST01282,11,7
CUST01282,12,12
CUST01283,1,7
CUST01283,2,8
CUST01283,3,6
CUST01283,4,4
CUST01283,5,10
CUST01283,6,8
CUST01283,7,9
CUST01283,8,8
CUST01283,9,10
CUST01283,10,3
CUST01283,11,17
CUST01283,12,4
CUST01284,1,3
CUST01284,2,3
CUST01284,3,4
CUST01284,4,13
CUST01284,5,8
CUST01284,6,6
CUST01284,7,9
CUST01284,8,10
CUST01284,9,2
CUST01284,10,4
CUST01284,11,5
CUST01284,12,10
CUST01285,1,10
CUST01285,2,7
CUST01285,3,10
CUST01285,4,10
CUST01285,5,5
CUST01285,6,3
CUST01285,7,15
CUST01285,8,2
CUST01285,9,9
CUST01285,10,10
CUST01285,11,3
CUST01285,12,12
CUST01286,1,16
CUST01286,2,16
CUST01286,3,18
CUST01286,4,7
CUST01286,5,13
CUST01286,6,8
CUST01286,7,8
CUST01286,8,16
CUST01286,9,6
CUST01286,10,11
CUST01286,11,10
CUST01286,12,25
CUST01287,1,2
CUST01287,2,9
CUST01287,3,4
CUST01287,4,6
CUST01287,5,5
CUST01287,6,5
CUST01287,7,2
CUST01287,8,12
CUST01287,9,9
CUST01287,10,7
CUST01287,11,7
CUST01287,12,12
CUST01288,1,7
CUST01288,2,9
CUST01288,3,6
CUST01288,4,4
CUST01288,5,8
CUST01288,6,8
CUST01288,7,27
CUST01288,8,11
CUST01288,9,12
CUST01288,10,15
CUST01288,11,7
CUST01288,12,13
CUST01289,1,16
CUST01289,2,34
CUST01289,3,16
CUST01289,4,28
CUST01289,5,39
CUST01289,6,13
CUST01289,7,16
CUST01289,8,40
CUST01289,9,38
CUST01289,10,32
CUST01289,11,20
CUST01289,12,26
CUST01290,1,8
CUST01290,2,8
CUST01290,3,10
CUST01290,4,9
CUST01290,5,4
CUST01290,6,4
CUST01290,7,14
CUST01290,8,11
CUST01290,9,3
CUST01290,10,3
CUST01290,11,10
CUST01290,12,0
CUST01291,1,2
CUST01291,2,6
CUST01291,3,2
CUST01291,4,6
CUST01291,5,4
CUST01291,6,2
CUST01291,7,5
CUST01291,8,4
CUST01291,9,7
CUST01291,10,9
CUST01291,11,9
CUST01291,12,2
CUST01292,1,12
CUST01292,2,9
CUST01292,3,8
CUST01292,4,12
CUST01292,5,13
CUST01292,6,3
CUST01292,7,7
CUST01292,8,6
CUST01292,9,7
CUST01292,10,13
CUST01292,11,22
CUST01292,12,10
CUST01293,1,6
CUST01293,2,17
CUST01293,3,10
CUST01293,4,12
CUST01293,5,12
CUST01293,6,12
CUST01293,7,13
CUST01293,8,13
CUST01293,9,13
CUST01293,10,14
CUST01293,11,15
CUST01293,12,5
CUST01294,1,4
CUST01294,2,12
CUST01294,3,8
CUST01294,4,3
CUST01294,5,3
CUST01294,6,5
CUST01294,7,5
CUST01294,8,5
CUST01294,9,11
CUST01294,10,6
CUST01294,11,8
CUST01294,12,6
CUST01295,1,13
CUST01295,2,12
CUST01295,3,6
CUST01295,4,6
CUST01295,5,14
CUST01295,6,5
CUST01295,7,9
CUST01295,8,5
CUST01295,9,11
CUST01295,10,16
CUST01295,11,6
CUST01295,12,21
CUST01296,1,5
CUST01296,2,14
CUST01296,3,2
CUST01296,4,13
CUST01296,5,8
CUST01296,6,9
CUST01296,7,8
CUST01296,8,11
CUST01296,9,4
CUST01296,10,10
CUST01296,11,8
CUST01296,12,3
CUST01297,1,2
CUST01297,2,6
CUST01297,3,5
CUST01297,4,9
CUST01297,5,19
CUST01297,6,5
CUST01297,7,13
CUST01297,8,8
CUST01297,9,11
CUST01297,10,16
CUST01297,11,7
CUST01297,12,14
CUST01298,1,13
CUST01298,2,6
CUST01298,3,11
CUST01298,4,1
CUST01298,5,4
CUST01298,6,14
CUST01298,7,6
CUST01298,8,9
CUST01298,9,7
CUST01298,10,13
CUST01298,11,7
CUST01298,12,5
CUST01299,1,3
CUST01299,2,8
CUST01299,3,5
CUST01299,4,3
CUST01299,5,5
CUST01299,6,2
CUST01299,7,6
CUST01299,8,2
CUST01299,9,3
CUST01299,10,2
CUST01299,11,6
CUST01299,12,4
CUST01300,1,10
CUST01300,2,6
CUST01300,3,21
CUST01300,4,5
CUST01300,5,4
CUST01300,6,18
CUST01300,7,4
CUST01300,8,18
CUST01300,9,5
CUST01300,10,15
CUST01300,11,5
CUST01300,12,6
CUST01301,1,8
CUST01301,2,12
CUST01301,3,11
CUST01301,4,9
CUST01301,5,7
CUST01301,6,17
CUST01301,7,4
CUST01301,8,3
CUST01301,9,4
CUST01301,10,7
CUST01301,11,9
CUST01301,12,10
CUST01302,1,11
CUST01302,2,4
CUST01302,3,10
CUST01302,4,11
CUST01302,5,11
CUST01302,6,8
CUST01302,7,17
CUST01302,8,12
CUST01302,9,12
CUST01302,10,9
CUST01302,11,4
CUST01302,12,13
CUST01303,1,3
CUST01303,2,7
CUST01303,3,11
CUST01303,4,9
CUST01303,5,3
CUST01303,6,7
CUST01303,7,11
CUST01303,8,4
CUST01303,9,4
CUST01303,10,6
CUST01303,11,7
CUST01303,12,11
CUST01304,1,9
CUST01304,2,2
CUST01304,3,14
CUST01304,4,5
CUST01304,5,7
CUST01304,6,9
CUST01304,7,8
CUST01304,8,3
CUST01304,9,1
CUST01304,10,8
CUST01304,11,3
CUST01304,12,10
CUST01305,1,4
CUST01305,2,11
CUST01305,3,13
CUST01305,4,11
CUST01305,5,5
CUST01305,6,5
CUST01305,7,7
CUST01305,8,9
CUST01305,9,7
CUST01305,10,3
CUST01305,11,12
CUST01305,12,9
CUST01306,1,7
CUST01306,2,7
CUST01306,3,11
CUST01306,4,9
CUST01306,5,9
CUST01306,6,3
CUST01306,7,4
CUST01306,8,10
CUST01306,9,12
CUST01306,10,7
CUST01306,11,6
CUST01306,12,12
CUST01307,1,13
CUST01307,2,5
CUST01307,3,9
CUST01307,4,7
CUST01307,5,1
CUST01307,6,2
CUST01307,7,9
CUST01307,8,3
CUST01307,9,6
CUST01307,10,16
CUST01307,11,3
CUST01307,12,9
CUST01308,1,0
CUST01308,2,9
CUST01308,3,5
CUST01308,4,5
CUST01308,5,4
CUST01308,6,6
CUST01308,7,6
CUST01308,8,4
CUST01308,9,7
CUST01308,10,5
CUST01308,11,5
CUST01308,12,2
CUST01309,1,3
CUST01309,2,7
CUST01309,3,2
CUST01309,4,0
CUST01309,5,11
CUST01309,6,6
CUST01309,7,7
CUST01309,8,13
CUST01309,9,11
CUST01309,10,8
CUST01309,11,5
CUST01309,12,7
CUST01310,1,18
CUST01310,2,19
CUST01310,3,21
CUST01310,4,15
CUST01310,5,9
CUST01310,6,15
CUST01310,7,6
CUST01310,8,14
CUST01310,9,14
CUST01310,10,4
CUST01310,11,18
CUST01310,12,17
CUST01311,1,3
CUST01311,2,4
CUST01311,3,8
CUST01311,4,8
CUST01311,5,3
CUST01311,6,6
CUST01311,7,2
CUST01311,8,2
CUST01311,9,3
CUST01311,10,1
CUST01311,11,4
CUST01311,12,12
CUST01312,1,5
CUST01312,2,22
CUST01312,3,27
CUST01312,4,19
CUST01312,5,11
CUST01312,6,7
CUST01312,7,17
CUST01312,8,11
CUST01312,9,14
CUST01312,10,13
CUST01312,11,33
CUST01312,12,7
CUST01313,1,4
CUST01313,2,12
CUST01313,3,14
CUST01313,4,8
CUST01313,5,5
CUST01313,6,3
CUST01313,7,10
CUST01313,8,1
CUST01313,9,6
CUST01313,10,7
CUST01313,11,9
CUST01313,12,9
CUST01314,1,21
CUST01314,2,25
CUST01314,3,9
CUST01314,4,24
CUST01314,5,21
CUST01314,6,16
CUST01314,7,21
CUST01314,8,20
CUST01314,9,13
CUST01314,10,19
CUST01314,11,20
CUST01314,12,28
CUST01315,1,24
CUST01315,2,24
CUST01315,3,57
CUST01315,4,49
CUST01315,5,25
CUST01315,6,36
CUST01315,7,20
CUST01315,8,46
CUST01315,9,39
CUST01315,10,9
CUST01315,11,26
CUST01315,12,71
CUST01316,1,2
CUST01316,2,13
CUST01316,3,2
CUST01316,4,9
CUST01316,5,6
CUST01316,6,3
CUST01316,7,4
CUST01316,8,3
CUST01316,9,11
CUST01316,10,7
CUST01316,11,10
CUST01316,12,8
CUST01317,1,6
CUST01317,2,9
CUST01317,3,12
CUST01317,4,7
CUST01317,5,14
CUST01317,6,7
CUST01317,7,11
CUST01317,8,7
CUST01317,9,5
CUST01317,10,6
CUST01317,11,8
CUST01317,12,15
CUST01318,1,4
CUST01318,2,6
CUST01318,3,6
CUST01318,4,3
CUST01318,5,3
CUST01318,6,4
CUST01318,7,12
CUST01318,8,2
CUST01318,9,14
CUST01318,10,15
CUST01318,11,3
CUST01318,12,9
CUST01319,1,6
CUST01319,2,5
CUST01319,3,0
CUST01319,4,8
CUST01319,5,4
CUST01319,6,16
CUST01319,7,8
CUST01319,8,5
CUST01319,9,18
CUST01319,10,8
CUST01319,11,11
CUST01319,12,13
CUST01320,1,2
CUST01320,2,11
CUST01320,3,5
CUST01320,4,12
CUST01320,5,13
CUST01320,6,7
CUST01320,7,10
CUST01320,8,6
CUST01320,9,12
CUST01320,10,13
CUST01320,11,6
CUST01320,12,2
CUST01321,1,7
CUST01321,2,10
CUST01321,3,3
CUST01321,4,7
CUST01321,5,10
CUST01321,6,11
CUST01321,7,5
CUST01321,8,11
CUST01321,9,12
CUST01321,10,8
CUST01321,11,13
CUST01321,12,6
CUST01322,1,6
CUST01322,2,3
CUST01322,3,7
CUST01322,4,4
CUST01322,5,5
CUST01322,6,4
CUST01322,7,5
CUST01322,8,4
CUST01322,9,11
CUST01322,10,4
CUST01322,11,4
CUST01322,12,5
CUST01323,1,5
CUST01323,2,3
CUST01323,3,5
CUST01323,4,6
CUST01323,5,9
CUST01323,6,10
CUST01323,7,7
CUST01323,8,6
CUST01323,9,16
CUST01323,10,5
CUST01323,11,2
CUST01323,12,10
CUST01324,1,1
CUST01324,2,11
CUST01324,3,13
CUST01324,4,11
CUST01324,5,15
CUST01324,6,22
CUST01324,7,14
CUST01324,8,10
CUST01324,9,9
CUST01324,10,10
CUST01324,11,12
CUST01324,12,12
CUST01325,1,13
CUST01325,2,11
CUST01325,3,7
CUST01325,4,2
CUST01325,5,16
CUST01325,6,18
CUST01325,7,8
CUST01325,8,10
CUST01325,9,20
CUST01325,10,8
CUST01325,11,8
CUST01325,12,12
CUST01326,1,19
CUST01326,2,9
CUST01326,3,12
CUST01326,4,4
CUST01326,5,7
CUST01326,6,21
CUST01326,7,9
CUST01326,8,11
CUST01326,9,14
CUST01326,10,9
CUST01326,11,28
CUST01326,12,16
CUST01327,1,4
CUST01327,2,3
CUST01327,3,6
CUST01327,4,7
CUST01327,5,4
CUST01327,6,3
CUST01327,7,12
CUST01327,8,5
CUST01327,9,6
CUST01327,10,2
CUST01327,11,10
