customer_id,customer_segment,city,total_sessions,total_energy_kwh,avg_energy_kwh,avg_duration_minutes,peak_sessions,peak_share,off_peak_share,weekend_share,time_diversity_score,flexibility_score,flexibility_category,peak_dependence,behavioural_confidence,intervention_eligible,intervention_priority
CUST00912,Routine_Commuter,Bengaluru,86,1516.92,17.63860465116279,60.55813953488372,20,0.23255813953488372,0.7674418604651163,0.3372093023255814,87.82447795329593,71.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00913,Routine_Commuter,Bengaluru,113,2637.17,23.33778761061947,76.08849557522124,26,0.23008849557522124,0.7699115044247787,0.2831858407079646,87.47949180814558,70.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00914,Convenience_First,Kochi,51,1085.84,21.29098039215686,52.72549019607843,14,0.27450980392156865,0.7254901960784313,0.23529411764705882,85.4386860049461,66.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00915,Convenience_First,Ahmedabad,46,907.7,19.732608695652175,54.08695652173913,14,0.30434782608695654,0.6956521739130435,0.17391304347826086,85.44451229775159,63.9,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00916,Routine_Commuter,Chennai,83,2222.08,26.772048192771084,89.21686746987952,25,0.30120481927710846,0.6987951807228916,0.24096385542168675,81.96937142635721,64.3,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00917,Routine_Commuter,Hyderabad,163,3785.99,23.22693251533742,67.59509202453988,45,0.27607361963190186,0.7239263803680982,0.294478527607362,90.65849975552057,69.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00918,Routine_Commuter,Mumbai,181,4629.81,25.579060773480666,97.66850828729282,60,0.3314917127071823,0.6685082872928176,0.27624309392265195,89.41408860157148,65.8,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST00919,Routine_Commuter,Lucknow,130,2376.58,18.281384615384614,58.30769230769231,28,0.2153846153846154,0.7846153846153846,0.26153846153846155,91.14989874670816,71.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00920,Convenience_First,Hyderabad,46,1192.71,25.928478260869564,69.78260869565217,10,0.21739130434782608,0.782608695652174,0.2391304347826087,85.42467240291587,69.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00921,Price_Sensitive,Chandigarh,114,2324.74,20.392456140350877,52.6140350877193,34,0.2982456140350877,0.7017543859649122,0.34210526315789475,88.56275632450125,68.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00922,Price_Sensitive,Chandigarh,77,2356.1,30.598701298701297,77.03896103896103,26,0.33766233766233766,0.6623376623376623,0.2987012987012987,84.15975745222532,64.3,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST00923,Convenience_First,Chandigarh,72,1900.79,26.39986111111111,40.791666666666664,31,0.4305555555555556,0.5694444444444444,0.3472222222222222,84.62860134097399,60.8,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00924,Routine_Commuter,Bengaluru,110,2451.01,22.281909090909092,75.12727272727273,40,0.36363636363636365,0.6363636363636364,0.20909090909090908,84.37427389155062,61.3,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00925,High_Mileage,Ahmedabad,293,11285.78,38.5180204778157,63.744027303754265,84,0.28668941979522183,0.7133105802047781,0.3310580204778157,93.08980646609427,70.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00926,High_Mileage,Mumbai,461,11513.38,24.974793926247287,64.43383947939263,159,0.34490238611713664,0.6550976138828634,0.30585683297180044,90.68265614685569,66.1,High Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00927,Routine_Commuter,Delhi NCR,180,5166.29,28.70161111111111,81.71666666666667,58,0.32222222222222224,0.6777777777777778,0.32222222222222224,89.95186019128096,67.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00928,Routine_Commuter,Hyderabad,125,2786.59,22.292720000000003,66.376,44,0.352,0.648,0.28,87.8155929253379,64.3,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00929,Convenience_First,Mumbai,59,1738.51,29.46627118644068,79.1864406779661,20,0.3389830508474576,0.6610169491525424,0.2711864406779661,87.4104957090155,64.7,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST00930,Routine_Commuter,Delhi NCR,133,3061.85,23.021428571428572,78.0,42,0.3157894736842105,0.6842105263157895,0.3233082706766917,85.26011831305853,66.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00931,Price_Sensitive,Mumbai,43,1089.16,25.3293023255814,93.20930232558139,12,0.27906976744186046,0.7209302325581395,0.16279069767441862,79.70878763627061,63.2,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00932,Convenience_First,Jaipur,58,1820.56,31.388965517241378,72.44827586206897,15,0.25862068965517243,0.7413793103448276,0.3448275862068966,84.96908336276387,69.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00933,Routine_Commuter,Chennai,122,4759.62,39.013278688524586,109.04098360655738,31,0.2540983606557377,0.7459016393442623,0.2786885245901639,91.54089504231992,70.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00934,Convenience_First,Pune,76,1771.29,23.30644736842105,62.578947368421055,23,0.3026315789473684,0.6973684210526316,0.3157894736842105,85.85441114549252,66.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00935,Routine_Commuter,Chennai,162,3282.27,20.260925925925925,81.87654320987654,44,0.2716049382716049,0.7283950617283951,0.2222222222222222,88.37872424907512,67.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00936,Routine_Commuter,Mumbai,141,2665.79,18.906312056737587,67.86524822695036,57,0.40425531914893614,0.5957446808510638,0.2695035460992908,88.56191616343953,61.7,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00937,Routine_Commuter,Lucknow,80,1329.85,16.623124999999998,47.0875,27,0.3375,0.6625,0.2125,81.4338235611585,61.8,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST00938,Routine_Commuter,Kochi,181,4187.95,23.1378453038674,80.13259668508287,59,0.3259668508287293,0.6740331491712708,0.27624309392265195,86.61043636904995,65.2,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00939,Routine_Commuter,Mumbai,184,4064.69,22.09070652173913,85.79347826086956,53,0.28804347826086957,0.7119565217391304,0.30978260869565216,90.10380928173316,68.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00940,Routine_Commuter,Delhi NCR,138,3559.0,25.78985507246377,75.28985507246377,44,0.3188405797101449,0.6811594202898551,0.3188405797101449,90.49477426921936,67.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00941,Price_Sensitive,Delhi NCR,73,1989.45,27.252739726027396,74.78082191780823,20,0.273972602739726,0.726027397260274,0.2328767123287671,89.70961627640489,67.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00942,Convenience_First,Chennai,43,1528.43,35.54488372093024,77.02325581395348,10,0.23255813953488372,0.7674418604651163,0.37209302325581395,80.94244815612703,70.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00943,Routine_Commuter,Kolkata,114,2984.47,26.17956140350877,78.08771929824562,38,0.3333333333333333,0.6666666666666667,0.3157894736842105,87.12521731258659,65.8,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST00944,Convenience_First,Jaipur,95,1965.34,20.68778947368421,54.36842105263158,37,0.3894736842105263,0.6105263157894737,0.24210526315789474,88.52388351882327,61.9,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00945,Price_Sensitive,Hyderabad,108,2538.03,23.50027777777778,72.70370370370371,28,0.25925925925925924,0.7407407407407407,0.32407407407407407,91.71701673773089,71.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00946,Price_Sensitive,Kolkata,139,3456.8,24.86906474820144,80.75539568345324,34,0.2446043165467626,0.7553956834532374,0.2446043165467626,93.44646263848621,70.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00947,Routine_Commuter,Mumbai,109,2264.65,20.776605504587156,84.26605504587155,31,0.28440366972477066,0.7155963302752293,0.26605504587155965,88.38909344586449,67.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00948,Routine_Commuter,Mumbai,105,2885.9,27.484761904761907,95.77142857142857,38,0.3619047619047619,0.638095238095238,0.3047619047619048,89.92278351463362,65.0,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00949,Convenience_First,Pune,94,1872.04,19.91531914893617,56.202127659574465,24,0.2553191489361702,0.7446808510638299,0.2872340425531915,85.96820865398892,68.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00950,Convenience_First,Mumbai,82,2158.86,26.327560975609757,77.02439024390245,21,0.25609756097560976,0.7439024390243902,0.24390243902439024,84.69266719560696,67.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00951,Routine_Commuter,Kochi,137,2359.89,17.225474452554742,61.90510948905109,42,0.30656934306569344,0.6934306569343065,0.24817518248175183,89.44473289865779,66.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00952,High_Mileage,Delhi NCR,341,9130.04,26.774310850439885,44.28445747800586,101,0.2961876832844575,0.7038123167155426,0.30791788856304986,90.71645038310369,68.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00953,Routine_Commuter,Chennai,138,4765.48,34.53246376811594,106.81159420289855,38,0.2753623188405797,0.7246376811594203,0.2463768115942029,86.98193838804971,67.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00954,Convenience_First,Lucknow,67,1262.91,18.84940298507463,45.76119402985075,26,0.3880597014925373,0.6119402985074627,0.2537313432835821,84.8671035244464,61.1,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00955,Routine_Commuter,Ahmedabad,72,1247.68,17.32888888888889,59.43055555555556,21,0.2916666666666667,0.7083333333333333,0.2222222222222222,85.75229462937881,65.6,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00956,Routine_Commuter,Mumbai,120,2727.35,22.727916666666665,82.46666666666667,41,0.3416666666666667,0.6583333333333333,0.30833333333333335,84.93213883866079,64.6,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00957,Convenience_First,Mumbai,41,666.88,16.265365853658537,61.58536585365854,13,0.3170731707317073,0.6829268292682926,0.24390243902439024,82.44799603151613,63.8,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00958,Convenience_First,Chennai,66,2044.65,30.979545454545455,81.43939393939394,18,0.2727272727272727,0.7272727272727273,0.3181818181818182,87.64066175256306,69.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00959,Routine_Commuter,Chennai,137,3145.32,22.958540145985403,79.61313868613139,42,0.30656934306569344,0.6934306569343065,0.3722627737226277,87.72791997426843,68.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00960,Convenience_First,Mumbai,112,3298.77,29.45330357142857,74.13392857142857,33,0.29464285714285715,0.7053571428571428,0.32142857142857145,87.29257077223605,67.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00961,Routine_Commuter,Delhi NCR,78,2599.04,33.32102564102564,79.7051282051282,30,0.38461538461538464,0.6153846153846154,0.28205128205128205,86.0990968907976,62.2,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00962,Convenience_First,Mumbai,89,2709.92,30.4485393258427,79.43820224719101,28,0.3146067415730337,0.6853932584269663,0.2247191011235955,87.0839896552117,64.9,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00963,Convenience_First,Hyderabad,76,1938.12,25.50157894736842,47.94736842105263,23,0.3026315789473684,0.6973684210526316,0.25,85.4377878924024,65.5,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00964,Routine_Commuter,Delhi NCR,121,3306.01,27.322396694214877,84.27272727272727,42,0.34710743801652894,0.6528925619834711,0.3305785123966942,87.57040716068589,65.5,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00965,Convenience_First,Chennai,86,1400.07,16.279883720930233,38.43023255813954,21,0.2441860465116279,0.7558139534883721,0.3372093023255814,84.59608485396826,69.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00966,Price_Sensitive,Chennai,101,1700.62,16.837821782178217,75.34653465346534,30,0.297029702970297,0.7029702970297029,0.32673267326732675,87.86069623603629,68.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00967,Routine_Commuter,Chandigarh,86,1595.49,18.552209302325583,52.627906976744185,36,0.4186046511627907,0.5813953488372092,0.37209302325581395,81.79993688703466,61.1,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00968,Convenience_First,Bengaluru,104,2292.31,22.041442307692307,60.71153846153846,31,0.2980769230769231,0.7019230769230769,0.27884615384615385,88.31961191136605,67.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00969,Convenience_First,Kolkata,88,1956.06,22.227954545454544,63.20454545454545,24,0.2727272727272727,0.7272727272727273,0.29545454545454547,84.93857837452838,67.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00970,Convenience_First,Bengaluru,71,1199.26,16.89098591549296,50.225352112676056,22,0.30985915492957744,0.6901408450704225,0.2535211267605634,79.94548256921765,63.6,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00971,High_Mileage,Hyderabad,264,4829.22,18.2925,35.50757575757576,77,0.2916666666666667,0.7083333333333333,0.36742424242424243,92.71292365496376,70.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00972,Convenience_First,Delhi NCR,57,1534.56,26.922105263157892,56.56140350877193,17,0.2982456140350877,0.7017543859649122,0.2982456140350877,84.16347122461502,66.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00973,Convenience_First,Chennai,124,4703.35,37.93024193548387,94.95161290322581,44,0.3548387096774194,0.6451612903225806,0.3064516129032258,86.49872506632805,64.3,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00974,Routine_Commuter,Mumbai,160,2825.7,17.660625,67.65,47,0.29375,0.70625,0.3,88.81939433615604,68.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00975,Convenience_First,Kolkata,79,2052.78,25.98455696202532,66.31645569620254,23,0.2911392405063291,0.7088607594936709,0.3291139240506329,88.81031405899968,68.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00976,Routine_Commuter,Chandigarh,163,3518.53,21.586073619631904,66.19018404907976,51,0.3128834355828221,0.6871165644171779,0.24539877300613497,83.69164060120144,64.4,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00977,Price_Sensitive,Kolkata,116,2154.2,18.570689655172412,75.95689655172414,39,0.33620689655172414,0.6637931034482758,0.3879310344827586,91.10638555733507,68.3,High Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST00978,Price_Sensitive,Pune,101,1971.74,19.522178217821782,67.53465346534654,30,0.297029702970297,0.7029702970297029,0.22772277227722773,86.75768630516563,65.7,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00979,Price_Sensitive,Bengaluru,86,1880.71,21.86872093023256,78.83720930232558,21,0.2441860465116279,0.7558139534883721,0.27906976744186046,89.16760953703456,70.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00980,High_Mileage,Chennai,339,10434.46,30.78011799410029,70.6401179941003,108,0.3185840707964602,0.6814159292035398,0.30973451327433627,88.59864121766277,66.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00981,Price_Sensitive,Kochi,101,2054.31,20.33970297029703,87.58415841584159,26,0.25742574257425743,0.7425742574257426,0.3069306930693069,92.26824668634202,70.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00982,Routine_Commuter,Pune,104,2853.41,27.436634615384612,94.52884615384616,38,0.36538461538461536,0.6346153846153846,0.25,89.637664093581,63.6,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00983,Convenience_First,Ahmedabad,64,1548.99,24.20296875,52.875,24,0.375,0.625,0.328125,77.50835274322002,61.1,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00984,Routine_Commuter,Hyderabad,192,3775.08,19.661875,62.411458333333336,64,0.3333333333333333,0.6666666666666667,0.24479166666666666,88.22805647690087,64.7,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST00985,Routine_Commuter,Delhi NCR,147,4217.78,28.69238095238095,70.7687074829932,47,0.3197278911564626,0.6802721088435374,0.2857142857142857,87.86429854925493,66.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00986,Routine_Commuter,Delhi NCR,158,3390.84,21.461012658227848,56.164556962025316,43,0.2721518987341772,0.7278481012658228,0.24050632911392406,85.95417019555009,67.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00987,High_Mileage,Bengaluru,474,13962.98,29.45776371308017,54.9789029535865,159,0.33544303797468356,0.6645569620253164,0.33122362869198313,91.09363653453231,67.2,High Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST00988,Convenience_First,Kolkata,127,3855.81,30.360708661417323,70.31496062992126,40,0.31496062992125984,0.6850393700787402,0.3700787401574803,82.34075667454798,66.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00989,Convenience_First,Ahmedabad,65,1915.93,29.475846153846156,72.41538461538461,22,0.3384615384615385,0.6615384615384615,0.3076923076923077,84.11099391372778,64.5,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST00990,High_Mileage,Pune,242,6810.31,28.141776859504134,62.082644628099175,72,0.2975206611570248,0.7024793388429752,0.3347107438016529,93.92029952760342,70.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00991,Routine_Commuter,Kolkata,97,2395.14,24.692164948453605,85.91752577319588,35,0.36082474226804123,0.6391752577319587,0.26804123711340205,86.25037563029048,63.2,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00992,Routine_Commuter,Hyderabad,105,1987.1,18.924761904761905,62.10476190476191,20,0.19047619047619047,0.8095238095238095,0.2571428571428571,88.8269573759387,72.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00993,High_Mileage,Chandigarh,472,16538.48,35.03915254237288,58.972457627118644,137,0.2902542372881356,0.7097457627118644,0.288135593220339,92.04922830238901,68.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00994,Routine_Commuter,Mumbai,138,3537.89,25.636884057971013,105.14492753623189,42,0.30434782608695654,0.6956521739130435,0.21739130434782608,84.59576295671492,64.5,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00995,Price_Sensitive,Delhi NCR,121,2727.7,22.54297520661157,65.23140495867769,42,0.34710743801652894,0.6528925619834711,0.2727272727272727,90.0014304856435,65.1,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00996,Price_Sensitive,Hyderabad,58,1550.87,26.73913793103448,65.82758620689656,19,0.3275862068965517,0.6724137931034483,0.3103448275862069,90.40221768568044,66.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00997,Convenience_First,Delhi NCR,73,1668.29,22.853287671232877,44.178082191780824,28,0.3835616438356164,0.6164383561643836,0.3013698630136986,85.43521837501437,62.5,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST00998,Routine_Commuter,Delhi NCR,154,2891.92,18.7787012987013,54.577922077922075,49,0.3181818181818182,0.6818181818181819,0.2727272727272727,91.10218456595807,66.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST00999,Routine_Commuter,Jaipur,127,4664.51,36.728425196850395,104.51181102362204,39,0.30708661417322836,0.6929133858267716,0.33858267716535434,85.76127055237478,67.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01000,Routine_Commuter,Kolkata,109,2380.36,21.83816513761468,81.0,34,0.3119266055045872,0.6880733944954128,0.30275229357798167,85.4413549342495,66.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01001,High_Mileage,Bengaluru,400,12605.33,31.513325,54.175,127,0.3175,0.6825,0.285,91.68011038301984,67.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01002,Convenience_First,Hyderabad,113,3595.9,31.822123893805312,66.45132743362832,35,0.30973451327433627,0.6902654867256637,0.3274336283185841,88.19012723894656,67.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01003,Convenience_First,Kolkata,46,989.99,21.521521739130435,75.19565217391305,18,0.391304347826087,0.6086956521739131,0.2608695652173913,82.20664909762993,60.3,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST01004,Routine_Commuter,Ahmedabad,171,4871.48,28.488187134502923,94.85964912280701,51,0.2982456140350877,0.7017543859649122,0.2982456140350877,84.39828136731876,66.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01005,Routine_Commuter,Lucknow,160,4481.11,28.0069375,70.89375,40,0.25,0.75,0.25,90.79120730716784,69.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01006,High_Mileage,Hyderabad,407,11255.33,27.654373464373464,49.75675675675676,122,0.29975429975429974,0.7002457002457003,0.3046683046683047,92.99304104957716,69.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01007,Price_Sensitive,Lucknow,112,3607.23,32.207410714285714,93.97321428571429,34,0.30357142857142855,0.6964285714285714,0.23214285714285715,89.82741404677687,66.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01008,Price_Sensitive,Delhi NCR,88,2265.65,25.746022727272727,81.36363636363636,28,0.3181818181818182,0.6818181818181819,0.2727272727272727,83.87145049464083,64.7,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01009,Routine_Commuter,Chennai,95,2154.91,22.683263157894736,86.50526315789473,30,0.3157894736842105,0.6842105263157895,0.3157894736842105,84.69517861839374,65.9,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01010,High_Mileage,Kolkata,509,15884.07,31.206424361493124,68.15324165029469,154,0.3025540275049116,0.6974459724950883,0.343811394891945,92.93013902786154,69.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01011,Convenience_First,Ahmedabad,47,1423.91,30.29595744680851,59.212765957446805,20,0.425531914893617,0.574468085106383,0.3617021276595745,80.54346490347835,60.1,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST01012,Price_Sensitive,Bengaluru,72,1233.25,17.12847222222222,64.18055555555556,20,0.2777777777777778,0.7222222222222222,0.2638888888888889,83.68724832471582,66.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01013,Price_Sensitive,Mumbai,65,2002.99,30.81523076923077,101.66153846153846,17,0.26153846153846155,0.7384615384615385,0.3230769230769231,87.66981939531132,69.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01014,Routine_Commuter,Bengaluru,112,4129.66,36.871964285714284,87.07142857142857,36,0.32142857142857145,0.6785714285714286,0.3392857142857143,89.91826069014064,67.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01015,Routine_Commuter,Lucknow,159,4453.81,28.011383647798745,79.53459119496856,42,0.2641509433962264,0.7358490566037736,0.3270440251572327,89.1917754649659,70.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01016,High_Mileage,Chennai,539,21049.0,39.05194805194805,77.23191094619666,145,0.2690166975881262,0.7309833024118738,0.3209647495361781,94.21168002601468,71.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01017,Routine_Commuter,Pune,148,5226.0,35.310810810810814,108.85135135135135,44,0.2972972972972973,0.7027027027027026,0.3581081081081081,89.2545552229325,69.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01018,Routine_Commuter,Pune,190,3873.88,20.38884210526316,79.0421052631579,69,0.3631578947368421,0.6368421052631579,0.2736842105263158,88.03757603951235,63.7,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST01019,Routine_Commuter,Lucknow,87,2265.19,26.03666666666667,72.17241379310344,35,0.40229885057471265,0.5977011494252873,0.26436781609195403,87.6453723799564,61.5,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST01020,Routine_Commuter,Kochi,137,3038.55,22.17919708029197,86.61313868613139,43,0.31386861313868614,0.6861313868613139,0.32116788321167883,89.44709111022149,67.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01021,Price_Sensitive,Delhi NCR,123,3154.66,25.64764227642276,81.41463414634147,38,0.3089430894308943,0.6910569105691057,0.34146341463414637,90.25924003802471,68.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01022,Routine_Commuter,Chennai,129,2644.19,20.497596899224806,84.43410852713178,47,0.3643410852713178,0.6356589147286822,0.32558139534883723,86.93514691227601,64.4,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST01023,Routine_Commuter,Mumbai,96,2669.2,27.804166666666664,84.375,33,0.34375,0.65625,0.3229166666666667,82.91390263225546,64.1,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST01024,Convenience_First,Mumbai,85,2198.86,25.86894117647059,79.32941176470588,23,0.27058823529411763,0.7294117647058824,0.3058823529411765,88.8527951260665,69.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01025,Convenience_First,Hyderabad,95,1983.99,20.884105263157895,50.1578947368421,40,0.42105263157894735,0.5789473684210527,0.25263157894736843,82.17022147101551,58.7,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST01026,Routine_Commuter,Chennai,113,3047.01,26.964690265486727,84.04424778761062,46,0.40707964601769914,0.5929203539823009,0.26548672566371684,85.99593966199153,60.8,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST01027,High_Mileage,Pune,453,10468.92,23.11019867549669,52.858719646799116,142,0.31346578366445915,0.6865342163355408,0.3333333333333333,91.93457931342988,68.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01028,Price_Sensitive,Bengaluru,125,2816.26,22.53008,76.936,43,0.344,0.656,0.288,90.88767587996799,65.8,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST01029,Convenience_First,Bengaluru,108,2623.77,24.294166666666666,43.26851851851852,35,0.32407407407407407,0.6759259259259259,0.3333333333333333,82.18905381381568,65.1,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01030,Convenience_First,Pune,71,2704.58,38.09267605633803,79.7605633802817,26,0.36619718309859156,0.6338028169014085,0.23943661971830985,87.57170956715056,62.8,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST01031,Price_Sensitive,Pune,83,1307.7,15.755421686746988,54.325301204819276,22,0.26506024096385544,0.7349397590361446,0.24096385542168675,91.8239272364985,69.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01032,Price_Sensitive,Pune,117,3202.51,27.371880341880345,100.25641025641026,39,0.3333333333333333,0.6666666666666667,0.39316239316239315,88.05082652722602,67.6,High Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST01033,Price_Sensitive,Chandigarh,89,781.28,8.778426966292134,32.70786516853933,20,0.2247191011235955,0.7752808988764045,0.3146067415730337,87.81010558456832,71.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST01034,Price_Sensitive,Mumbai,116,1895.48,16.340344827586208,69.82758620689656,39,0.33620689655172414,0.6637931034482758,0.3103448275862069,89.48255761326523,66.2,High Flexibility,Moderate Peak Dependence,High,False,Not Eligible
